32.000000	38.000000	32.000000	38.000000	32.000000	38.000000
94.000000	115.000000	94.000000	115.000000	94.000000	115.000000
147.000000	203.000000	147.000000	203.000000	147.000000	203.000000
152.000000	232.000000	152.000000	232.000000	152.000000	232.000000
232.000000	241.000000	232.000000	241.000000	232.000000	241.000000
256.000000	251.000000	256.000000	251.000000	256.000000	251.000000
326.000000	318.000000	326.000000	318.000000	326.000000	318.000000
358.000000	392.000000	358.000000	392.000000	358.000000	392.000000
431.000000	406.000000	431.000000	406.000000	431.000000	406.000000
518.000000	441.000000	518.000000	441.000000	518.000000	441.000000
557.000000	465.000000	557.000000	465.000000	557.000000	465.000000
634.000000	565.000000	634.000000	565.000000	634.000000	565.000000
695.000000	586.000000	695.000000	586.000000	695.000000	586.000000
788.000000	658.000000	788.000000	658.000000	788.000000	658.000000
831.000000	741.000000	831.000000	741.000000	831.000000	741.000000
865.000000	801.000000	865.000000	801.000000	865.000000	801.000000
912.000000	832.000000	912.000000	832.000000	912.000000	832.000000
971.000000	928.000000	971.000000	928.000000	971.000000	928.000000
1059.000000	1007.000000	1059.000000	1007.000000	1059.000000	1007.000000
1115.000000	1071.000000	1115.000000	1071.000000	1115.000000	1071.000000
1213.000000	1076.000000	1213.000000	1076.000000	1213.000000	1076.000000
1283.000000	1143.000000	1283.000000	1143.000000	1283.000000	1143.000000
1377.000000	1179.000000	1377.000000	1179.000000	1377.000000	1179.000000
1414.000000	1212.000000	1414.000000	1212.000000	1414.000000	1212.000000
1470.000000	1251.000000	1470.000000	1251.000000	1470.000000	1251.000000
1542.000000	1340.000000	1542.000000	1340.000000	1542.000000	1340.000000
1591.000000	1401.000000	1591.000000	1401.000000	1591.000000	1401.000000
1613.000000	1445.000000	1613.000000	1445.000000	1613.000000	1445.000000
1627.000000	1474.000000	1627.000000	1474.000000	1627.000000	1474.000000
1708.000000	1559.000000	1708.000000	1559.000000	1708.000000	1559.000000
1751.000000	1647.000000	1751.000000	1647.000000	1751.000000	1647.000000
1783.000000	1691.000000	1783.000000	1691.000000	1783.000000	1691.000000
1801.000000	1703.000000	1801.000000	1703.000000	1801.000000	1703.000000
1884.000000	1798.000000	1884.000000	1798.000000	1884.000000	1798.000000
1948.000000	1884.000000	1948.000000	1884.000000	1948.000000	1884.000000
1973.000000	1974.000000	1973.000000	1974.000000	1973.000000	1974.000000
1996.000000	2037.000000	1996.000000	2037.000000	1996.000000	2037.000000
2072.000000	2078.000000	2072.000000	2078.000000	2072.000000	2078.000000
2111.000000	2141.000000	2111.000000	2141.000000	2111.000000	2141.000000
2200.000000	2235.000000	2200.000000	2235.000000	2200.000000	2235.000000
2251.000000	2258.000000	2251.000000	2258.000000	2251.000000	2258.000000
2333.000000	2344.000000	2333.000000	2344.000000	2333.000000	2344.000000
2403.000000	2362.000000	2403.000000	2362.000000	2403.000000	2362.000000
2445.000000	2373.000000	2445.000000	2373.000000	2445.000000	2373.000000
2452.000000	2423.000000	2452.000000	2423.000000	2452.000000	2423.000000
2541.000000	2429.000000	2541.000000	2429.000000	2541.000000	2429.000000
2628.000000	2511.000000	2628.000000	2511.000000	2628.000000	2511.000000
2637.000000	2596.000000	2637.000000	2596.000000	2637.000000	2596.000000
2690.000000	2616.000000	2690.000000	2616.000000	2690.000000	2616.000000
2781.000000	2712.000000	2781.000000	2712.000000	2781.000000	2712.000000
2865.000000	2805.000000	2865.000000	2805.000000	2865.000000	2805.000000
2958.000000	2831.000000	2958.000000	2831.000000	2958.000000	2831.000000
2981.000000	2921.000000	2981.000000	2921.000000	2981.000000	2921.000000
2994.000000	2936.000000	2994.000000	2936.000000	2994.000000	2936.000000
3051.000000	2944.000000	3051.000000	2944.000000	3051.000000	2944.000000
3130.000000	3013.000000	3130.000000	3013.000000	3130.000000	3013.000000
3173.000000	3099.000000	3173.000000	3099.000000	3173.000000	3099.000000
3235.000000	3190.000000	3235.000000	3190.000000	3235.000000	3190.000000
3301.000000	3207.000000	3301.000000	3207.000000	3301.000000	3207.000000
3362.000000	3288.000000	3362.000000	3288.000000	3362.000000	3288.000000
3411.000000	3332.000000	3411.000000	3332.000000	3411.000000	3332.000000
3476.000000	3373.000000	3476.000000	3373.000000	3476.000000	3373.000000
3484.000000	3448.000000	3484.000000	3448.000000	3484.000000	3448.000000
3557.000000	3533.000000	3557.000000	3533.000000	3557.000000	3533.000000
3656.000000	3619.000000	3656.000000	3619.000000	3656.000000	3619.000000
3744.000000	3651.000000	3744.000000	3651.000000	3744.000000	3651.000000
3786.000000	3665.000000	3786.000000	3665.000000	3786.000000	3665.000000
3822.000000	3687.000000	3822.000000	3687.000000	3822.000000	3687.000000
3919.000000	3783.000000	3919.000000	3783.000000	3919.000000	3783.000000
3924.000000	3807.000000	3924.000000	3807.000000	3924.000000	3807.000000
3950.000000	3861.000000	3950.000000	3861.000000	3950.000000	3861.000000
4030.000000	3873.000000	4030.000000	3873.000000	4030.000000	3873.000000
4103.000000	3910.000000	4103.000000	3910.000000	4103.000000	3910.000000
4190.000000	3978.000000	4190.000000	3978.000000	4190.000000	3978.000000
4249.000000	4053.000000	4249.000000	4053.000000	4249.000000	4053.000000
4296.000000	4110.000000	4296.000000	4110.000000	4296.000000	4110.000000
4313.000000	4165.000000	4313.000000	4165.000000	4313.000000	4165.000000
4360.000000	4220.000000	4360.000000	4220.000000	4360.000000	4220.000000
4381.000000	4234.000000	4381.000000	4234.000000	4381.000000	4234.000000
4467.000000	4318.000000	4467.000000	4318.000000	4467.000000	4318.000000
4510.000000	4356.000000	4510.000000	4356.000000	4510.000000	4356.000000
4608.000000	4392.000000	4608.000000	4392.000000	4608.000000	4392.000000
4682.000000	4474.000000	4682.000000	4474.000000	4682.000000	4474.000000
4719.000000	4522.000000	4719.000000	4522.000000	4719.000000	4522.000000
4767.000000	4592.000000	4767.000000	4592.000000	4767.000000	4592.000000
4861.000000	4660.000000	4861.000000	4660.000000	4861.000000	4660.000000
4940.000000	4720.000000	4940.000000	4720.000000	4940.000000	4720.000000
5008.000000	4769.000000	5008.000000	4769.000000	5008.000000	4769.000000
5053.000000	4807.000000	5053.000000	4807.000000	5053.000000	4807.000000
5084.000000	4895.000000	5084.000000	4895.000000	5084.000000	4895.000000
5161.000000	4977.000000	5161.000000	4977.000000	5161.000000	4977.000000
5222.000000	5019.000000	5222.000000	5019.000000	5222.000000	5019.000000
5312.000000	5106.000000	5312.000000	5106.000000	5312.000000	5106.000000
5370.000000	5179.000000	5370.000000	5179.000000	5370.000000	5179.000000
5404.000000	5227.000000	5404.000000	5227.000000	5404.000000	5227.000000
5437.000000	5235.000000	5437.000000	5235.000000	5437.000000	5235.000000
5455.000000	5309.000000	5455.000000	5309.000000	5455.000000	5309.000000
5478.000000	5359.000000	5478.000000	5359.000000	5478.000000	5359.000000
5570.000000	5377.000000	5570.000000	5377.000000	5570.000000	5377.000000
5585.000000	5399.000000	5585.000000	5399.000000	5585.000000	5399.000000
