76.000000	30.000000
139.000000	89.000000
155.000000	125.000000
192.000000	153.000000
200.000000	182.000000
272.000000	211.000000
299.000000	218.000000
303.000000	284.000000
367.000000	332.000000
370.000000	419.000000
447.000000	420.000000
475.000000	498.000000
521.000000	537.000000
590.000000	623.000000
593.000000	630.000000
630.000000	649.000000
657.000000	721.000000
732.000000	805.000000
733.000000	837.000000
736.000000	856.000000
807.000000	858.000000
841.000000	913.000000
912.000000	929.000000
951.000000	941.000000
1015.000000	957.000000
1101.000000	971.000000
1164.000000	974.000000
1207.000000	1059.000000
1301.000000	1094.000000
1369.000000	1153.000000
1412.000000	1224.000000
1495.000000	1275.000000
1534.000000	1277.000000
1615.000000	1347.000000
1654.000000	1424.000000
1698.000000	1478.000000
1795.000000	1499.000000
1833.000000	1569.000000
1841.000000	1608.000000
1911.000000	1703.000000
1921.000000	1716.000000
1976.000000	1773.000000
2042.000000	1765.000000
2101.000000	1813.000000
2129.000000	1900.000000
2177.000000	1994.000000
2242.000000	2032.000000
2270.000000	2032.000000
2284.000000	2109.000000
2301.000000	2121.000000
2310.000000	2216.000000
2334.000000	2262.000000
2403.000000	2333.000000
2442.000000	2381.000000
2495.000000	2429.000000
2538.000000	2501.000000
2560.000000	2574.000000
2579.000000	2580.000000
2639.000000	2675.000000
2659.000000	2728.000000
2712.000000	2815.000000
2801.000000	2841.000000
2848.000000	2915.000000
2930.000000	2935.000000
2983.000000	3012.000000
3036.000000	3052.000000
3113.000000	3133.000000
3136.000000	3223.000000
3150.000000	3302.000000
3161.000000	3307.000000
3219.000000	3326.000000
3258.000000	3329.000000
3358.000000	3333.000000
3378.000000	3399.000000
3409.000000	3402.000000
3446.000000	3482.000000
3491.000000	3586.000000
3500.000000	3631.000000
3597.000000	3668.000000
3687.000000	3681.000000
3746.000000	3743.000000
3795.000000	3818.000000
3844.000000	3838.000000
3939.000000	3875.000000
3950.000000	3938.000000
4065.000000	3968.000000
4072.000000	4047.000000
4169.000000	4072.000000
4210.000000	4161.000000
4213.000000	4219.000000
4280.000000	4275.000000
4340.000000	4303.000000
4357.000000	4374.000000
4392.000000	4453.000000
4428.000000	4477.000000
4471.000000	4558.000000
4498.000000	4595.000000
4577.000000	4597.000000
4615.000000	4618.000000
4643.000000	4631.000000
