37.000000	54.000000	37.000000	54.000000	12.000000	58.000000
55.000000	65.000000	55.000000	65.000000	12.000000	81.000000
77.000000	106.000000	86.000000	97.000000	34.000000	122.000000
95.000000	182.000000	104.000000	173.000000	40.000000	210.000000
116.000000	221.000000	120.000000	173.000000	52.000000	258.000000
145.000000	321.000000	153.000000	217.000000	81.000000	358.000000
240.000000	327.000000	248.000000	223.000000	146.000000	393.000000
294.000000	369.000000	311.000000	256.000000	146.000000	455.000000
307.000000	451.000000	318.000000	312.000000	150.000000	546.000000
366.000000	542.000000	386.000000	394.000000	161.000000	629.000000
404.000000	570.000000	436.000000	410.000000	174.000000	678.000000
448.000000	610.000000	510.000000	421.000000	180.000000	692.000000
498.000000	614.000000	560.000000	425.000000	180.000000	697.000000
522.000000	640.000000	612.000000	427.000000	195.000000	700.000000
554.000000	679.000000	652.000000	427.000000	227.000000	739.000000
607.000000	733.000000	713.000000	438.000000	252.000000	817.000000
645.000000	784.000000	730.000000	493.000000	260.000000	897.000000
662.000000	875.000000	751.000000	505.000000	277.000000	988.000000
689.000000	912.000000	799.000000	522.000000	278.000000	1009.000000
778.000000	919.000000	892.000000	524.000000	367.000000	1016.000000
846.000000	956.000000	939.000000	581.000000	380.000000	1097.000000
869.000000	1025.000000	943.000000	581.000000	382.000000	1187.000000
877.000000	1068.000000	952.000000	590.000000	390.000000	1230.000000
891.000000	1157.000000	966.000000	679.000000	391.000000	1325.000000
910.000000	1168.000000	985.000000	690.000000	401.000000	1342.000000
973.000000	1178.000000	1048.000000	700.000000	401.000000	1367.000000
1025.000000	1188.000000	1100.000000	710.000000	401.000000	1378.000000
1065.000000	1266.000000	1143.000000	764.000000	441.000000	1456.000000
1116.000000	1357.000000	1204.000000	770.000000	492.000000	1547.000000
1181.000000	1386.000000	1269.000000	799.000000	495.000000	1596.000000
1264.000000	1444.000000	1361.000000	848.000000	540.000000	1654.000000
1305.000000	1477.000000	1407.000000	851.000000	572.000000	1696.000000
1382.000000	1542.000000	1505.000000	895.000000	666.000000	1742.000000
1419.000000	1573.000000	1542.000000	926.000000	684.000000	1787.000000
1465.000000	1650.000000	1585.000000	926.000000	721.000000	1873.000000
1551.000000	1697.000000	1680.000000	964.000000	721.000000	1944.000000
1615.000000	1762.000000	1724.000000	981.000000	764.000000	2030.000000
1672.000000	1787.000000	1790.000000	997.000000	764.000000	2094.000000
1759.000000	1849.000000	1881.000000	1054.000000	842.000000	2165.000000
1794.000000	1901.000000	1923.000000	1054.000000	877.000000	2217.000000
1821.000000	1923.000000	1948.000000	1078.000000	891.000000	2253.000000
1877.000000	1940.000000	2017.000000	1081.000000	891.000000	2258.000000
1920.000000	1947.000000	2060.000000	1088.000000	891.000000	2269.000000
1926.000000	1982.000000	2067.000000	1098.000000	897.000000	2304.000000
1973.000000	2036.000000	2122.000000	1132.000000	944.000000	2358.000000
2079.000000	2077.000000	2218.000000	1132.000000	1037.000000	2413.000000
2100.000000	2148.000000	2242.000000	1190.000000	1058.000000	2484.000000
2141.000000	2174.000000	2299.000000	1190.000000	1099.000000	2510.000000
2196.000000	2257.000000	2380.000000	1244.000000	1143.000000	2605.000000
2234.000000	2342.000000	2429.000000	1317.000000	1170.000000	2680.000000
2310.000000	2437.000000	2505.000000	1412.000000	1227.000000	2777.000000
2344.000000	2446.000000	2539.000000	1421.000000	1227.000000	2799.000000
2351.000000	2464.000000	2549.000000	1426.000000	1234.000000	2817.000000
2394.000000	2525.000000	2605.000000	1473.000000	1234.000000	2871.000000
2419.000000	2584.000000	2620.000000	1498.000000	1246.000000	2944.000000
