21.000000	34.000000
44.000000	46.000000
142.000000	62.000000
173.000000	93.000000
247.000000	110.000000
312.000000	133.000000
396.000000	176.000000
457.000000	249.000000
520.000000	272.000000
532.000000	349.000000
534.000000	391.000000
623.000000	399.000000
643.000000	465.000000
657.000000	521.000000
665.000000	586.000000
687.000000	617.000000
710.000000	706.000000
738.000000	777.000000
748.000000	790.000000
810.000000	818.000000
834.000000	894.000000
842.000000	916.000000
894.000000	948.000000
974.000000	999.000000
1005.000000	1057.000000
1073.000000	1089.000000
1100.000000	1146.000000
1141.000000	1191.000000
1194.000000	1218.000000
1196.000000	1222.000000
1259.000000	1244.000000
1274.000000	1279.000000
1311.000000	1307.000000
1340.000000	1321.000000
1341.000000	1383.000000
1388.000000	1421.000000
1440.000000	1435.000000
1491.000000	1453.000000
1580.000000	1490.000000
1596.000000	1521.000000
1655.000000	1529.000000
1726.000000	1554.000000
1812.000000	1611.000000
1817.000000	1665.000000
1820.000000	1679.000000
1874.000000	1747.000000
1931.000000	1747.000000
1981.000000	1781.000000
2008.000000	1808.000000
2073.000000	1834.000000
2099.000000	1890.000000
2137.000000	1958.000000
2140.000000	1996.000000
2171.000000	2034.000000
2199.000000	2107.000000
2219.000000	2141.000000
2268.000000	2210.000000
2327.000000	2233.000000
2382.000000	2278.000000
2490.000000	2275.000000
2518.000000	2313.000000
2538.000000	2369.000000
2593.000000	2380.000000
2649.000000	2388.000000
2649.000000	2409.000000
2689.000000	2440.000000
2773.000000	2500.000000
2839.000000	2534.000000
2910.000000	2557.000000
2990.000000	2580.000000
3006.000000	2653.000000
3072.000000	2730.000000
3092.000000	2758.000000
3170.000000	2800.000000
3190.000000	2863.000000
3222.000000	2886.000000
3244.000000	2944.000000
3282.000000	3018.000000
3312.000000	3085.000000
3377.000000	3132.000000
3419.000000	3205.000000
3442.000000	3277.000000
3474.000000	3350.000000
3483.000000	3356.000000
3564.000000	3356.000000
3573.000000	3390.000000
3655.000000	3430.000000
3701.000000	3461.000000
3779.000000	3484.000000
3801.000000	3493.000000
3826.000000	3568.000000
3912.000000	3623.000000
3923.000000	3675.000000
3968.000000	3691.000000
3971.000000	3767.000000
4032.000000	3833.000000
4079.000000	3881.000000
4130.000000	3882.000000
4194.000000	3910.000000
4244.000000	3981.000000
