21.000000	43.000000
39.000000	56.000000
53.000000	123.000000
62.000000	123.000000
91.000000	184.000000
164.000000	245.000000
234.000000	255.000000
296.000000	328.000000
309.000000	387.000000
369.000000	398.000000
455.000000	432.000000
462.000000	530.000000
497.000000	547.000000
573.000000	555.000000
641.000000	629.000000
648.000000	701.000000
656.000000	747.000000
671.000000	799.000000
682.000000	870.000000
744.000000	877.000000
838.000000	877.000000
857.000000	1039.000000
885.000000	1139.000000
938.000000	1168.000000
1030.000000	1168.000000
1051.000000	1231.000000
1079.000000	1302.000000
1137.000000	1329.000000
1213.000000	1334.000000
1294.000000	1335.000000
1362.000000	1389.000000
1429.000000	1477.000000
1456.000000	1558.000000
1496.000000	1558.000000
1564.000000	1590.000000
1612.000000	1601.000000
1615.000000	1679.000000
1689.000000	1708.000000
1776.000000	1710.000000
1780.000000	1779.000000
1816.000000	1786.000000
1897.000000	1793.000000
1957.000000	1793.000000
2020.000000	1819.000000
2028.000000	1872.000000
2116.000000	1919.000000
2131.000000	2010.000000
2217.000000	2012.000000
2251.000000	2083.000000
2301.000000	2100.000000
2303.000000	2168.000000
2341.000000	2169.000000
2341.000000	2197.000000
2345.000000	2222.000000
2352.000000	2235.000000
2352.000000	2326.000000
2430.000000	2340.000000
2459.000000	2343.000000
2504.000000	2399.000000
2580.000000	2471.000000
2585.000000	2568.000000
2588.000000	2629.000000
2632.000000	2631.000000
2651.000000	2701.000000
2745.000000	2731.000000
2811.000000	2739.000000
2849.000000	2767.000000
2892.000000	2785.000000
2894.000000	2843.000000
2934.000000	2879.000000
2995.000000	2962.000000
3014.000000	2983.000000
3082.000000	3026.000000
3046.000000	3103.000000
3120.000000	3114.000000
3122.000000	3209.000000
3169.000000	3210.000000
3228.000000	3242.000000
3267.000000	3232.000000
3313.000000	3307.000000
3315.000000	3397.000000
3347.000000	3436.000000
3480.000000	3411.000000
3491.000000	3467.000000
3576.000000	3487.000000
3646.000000	3497.000000
3718.000000	3580.000000
3730.000000	3618.000000
3748.000000	3663.000000
3847.000000	3677.000000
3928.000000	3763.000000
3947.000000	3804.000000
3951.000000	3854.000000
4014.000000	3904.000000
4053.000000	3961.000000
4082.000000	3975.000000
4136.000000	4014.000000
4173.000000	4014.000000
4185.000000	4062.000000
4192.000000	4134.000000
